1	1	3003
1	2	3678
1	3	2796
1	4	3304
1	5	5059
1	6	5154
1	7	11725
1	8	11089
1	9	11044
1	10	5850
1	11	6034
1	12	10455
1	13	9264
1	14	9257
1	15	9009
1	16	9640
1	17	4834
1	18	5325
1	19	9554
1	20	8819
1	21	9582
1	22	8863
1	23	8511
1	24	4382
1	25	5371
1	26	10337
1	27	10063
1	28	9422
1	29	10560
1	30	9497
1	31	6611
2	1	6883
2	2	10675
2	3	10886
2	4	10924
2	5	9925
2	6	8941
2	7	4829
2	8	5756
2	9	10009
2	10	9110
2	11	10164
2	12	8899
2	13	9297
2	14	5086
2	15	5638
2	16	9882
2	17	9746
2	18	9655
2	19	8924
2	20	8599
2	21	4887
2	22	5445
2	23	9506
2	24	9262
2	25	9213
2	26	9281
2	27	10315
2	28	4671
3	1	5810
3	2	169
3	12	11263
3	13	11182
3	14	156
3	25	11619
4	9	511
4	10	429
4	12	519
4	13	10085
4	14	9464
4	15	9947
4	16	9225
4	17	9045
4	18	5637
4	19	6355
4	20	10000
4	21	9357
4	22	9041
4	23	9233
4	24	9013
4	25	5663
4	26	6897
4	27	11484
4	28	9613
4	29	9392
4	30	8646
5	1	5422
5	2	4839
5	3	5600
5	4	9898
5	5	10315
5	6	9830
5	7	9503
5	8	8500
5	9	4681
5	10	4788
5	11	10255
5	12	9372
5	13	9260
5	14	11576
5	15	10098
5	16	5376
5	17	5488
5	18	10872
5	19	9939
5	20	9014
5	21	10817
5	22	8727
5	23	5369
5	24	6106
5	25	9748
5	26	9266
5	27	8615
5	28	9331
5	29	8389
5	30	4018
5	31	3992
6	16	32
6	1	6641
6	2	7
6	30	8746
6	15	10137
7	1	8418
7	2	17
7	10	8554
7	11	3543
7	12	21
7	20	8370
7	21	8153
7	22	104
7	31	5347
8	1	2496
8	2	2489
8	3	5378
8	4	5739
8	5	5498
8	6	4856
9	2	584
9	3	7285
9	4	6860
9	5	3414
9	6	3599
9	7	8227
9	8	7169
9	9	7726
9	10	7680
9	11	8459
9	12	4404
9	13	4894
9	14	8235
9	15	8095
9	16	8604
9	17	7092
9	18	7021
9	19	3387
9	20	4171
9	21	8351
9	22	8335
9	23	8160
9	24	8608
9	25	7213
9	26	3743
9	27	4784
9	28	7955
9	29	8047
9	30	7627
10	1	3955
10	2	3692
10	3	1965
10	4	2502
10	5	3750
10	6	3639
10	7	3590
10	8	3663
10	9	3397
10	10	1910
10	11	1892
10	12	3836
10	13	3782
10	14	3608
10	15	3819
10	16	3504
10	17	2169
10	18	2310
10	19	3874
10	20	3436
10	21	3894
10	22	4185
10	23	3559
10	24	2020
10	25	2672
10	26	4676
10	27	4472
10	28	4425
10	29	4127
10	30	3974
10	31	2077
11	1	4634
11	2	8845
11	3	7955
11	4	8211
11	5	7524
11	6	7616
11	7	4109
11	8	4651
11	9	8491
11	10	8371
11	11	8440
11	12	6779
11	13	7148
11	14	8598
11	15	6866
11	16	11272
11	17	9711
11	18	10578
11	19	8850
11	20	8688
11	21	5496
11	22	5608
11	23	8277
11	24	9216
11	25	8262
11	26	8164
11	27	6964
11	28	5045
11	29	4956
11	30	8712
12	1	7061
12	3	2958
12	4	7625
12	5	4502
12	6	3695
12	7	5644
12	8	5349
12	9	7553
12	10	7665
12	11	6569
12	12	4688
12	13	5867
12	14	8498
12	15	8046
12	16	7486
12	17	7063
12	18	6750
12	19	3963
12	20	4702
12	21	7252
12	22	7003
12	23	6582
12	24	3443
12	25	3011
12	26	3112
12	27	3220
12	28	6283
12	29	4815
12	30	4322
12	31	2594
