1	1	1107
1	2	1019
1	3	810
1	4	3904
1	5	3792
1	6	792
1	7	12511
1	8	11588
1	9	1358
1	10	268
1	11	15563
1	12	15464
1	13	12918
1	14	14225
1	15	12251
1	16	707
1	17	312
1	18	13462
1	19	13014
1	20	13624
1	21	13184
1	22	11311
1	23	870
1	24	195
1	25	14094
1	26	14941
1	27	11565
1	28	12796
1	29	11564
1	30	1316
1	31	297
2	1	16215
2	2	5
2	15	15184
2	16	13516
2	17	2
2	29	18093
3	1	12099
3	2	11375
3	3	11764
3	4	10377
3	5	569
3	6	151
3	7	13182
3	8	12997
3	9	12536
3	10	12013
3	11	11590
3	12	1400
3	13	866
3	14	12987
3	15	12980
3	16	13508
3	17	13681
3	18	11770
3	19	392
3	20	110
3	21	15808
3	22	24129
3	23	14132
3	24	7857
3	25	4208
3	26	194
3	27	50
3	28	54
3	29	6335
3	30	9695
3	31	14251
4	1	12303
4	2	681
4	3	605
4	4	15014
4	5	14168
4	6	14313
4	7	15750
4	8	12833
4	9	600
4	10	144
4	11	15075
4	12	16289
4	13	1
